registry_id,registry_status,source_basis,municipality_id,municipality_key,name_en,name_ar,name_raw_en_page,name_raw_ar_page,governorate_en,district_en,dglac_source_url_en,dglac_source_url_ar,dglac_detail_status,dglac_detail_fetched_at,dglac_detail_name,email,website,address_summary,latitude,longitude,has_coordinates,has_public_form,form_url,form_status,form_scope_assessment,official_website_status,official_social_status,municipal_app_status,complaint_form_status,news_trace_status,civic_tracker_status,public_forum_status,confirmed_source_urls,candidate_source_urls,candidate_source_families,extracted_contacts,complaint_or_service_workflow,service_scope,incident_or_resolution_signals,best_source_confidence,source_review_required,research_rank,research_tier,batch_id,batch_priority,priority_score,recommended_next_action,reason_codes,official_search_queries,social_search_queries,news_search_queries,event_count,event_ids,event_sectors,event_routing_entities,moim_2025_match_status,moim_2025_match_method,moim_2025_match_score,moim_2025_election_ids,moim_2025_municipality_name_ar,moim_2025_governorate_ar,moim_2025_district_ar,moim_2025_council_members,moim_2025_records_seen,moim_2025_source_pdf_ids,moim_2025_source_pdf_urls,moim_2025_extraction_confidence,data_quality_flags,completeness_score,last_registry_build_at,notes,townhall_lat,townhall_lon,townhall_osm_id,townhall_osm_type,townhall_name_ar,townhall_name_en,townhall_phone,townhall_website,townhall_email,townhall_match_method
MUN-DGLAC-63052,active_in_local_registry,dglac_official_directory,63052,حوبش,,حوبش,حوبش,حوبش,Aakkar,Aakkar,https://www.dglac.gov.lb/en/web/guest/municipalities,https://www.dglac.gov.lb/municipalities,fetched,2026-05-24,حوبش,,,,34.4974452,36.1188777,yes,no,,not_found,none_found,not_found,unknown,unknown,not_found,unknown,unknown,unknown,,,,,,,,,no,24,T2_official_channel_gap,,,93,official_website_social_news_search,no_dglac_form;no_dglac_website;no_dglac_email;missing_english_name;official_social_status_unknown;news_trace_status_unknown;civic_tracker_status_unknown;public_forum_status_unknown,"""حوبش"" municipality Lebanon official website | ""حوبش"" municipality complaint form | ""حوبش"" بلدية شكوى | ""حوبش"" بلدية الموقع الرسمي","site:facebook.com ""حوبش"" municipality | site:facebook.com ""حوبش"" بلدية | site:instagram.com ""حوبش"" municipality | site:x.com ""حوبش"" municipality","""حوبش"" municipality repair Lebanon | ""حوبش"" بلدية اصلاح | NNA ""حوبش"" municipality | ""حوبش"" water electricity waste road Lebanon",0,,,,not_seen_in_text_extracted_moim,,,,,,,,,,,,missing_english_name|missing_verified_official_website|missing_dglac_email|missing_coordinates|no_verified_complaint_workflow|official_social_unknown|no_event_evidence,50,2026-05-29,Official DGLAC detail fetched.,,,,,,,,,,
MUN-DGLAC-53679,active_in_local_registry,dglac_official_directory,53679,al_hmayra,Al Hmayra,الحميرة,Al Hmayra,الحميرة,Aakkar,Aakkar,https://www.dglac.gov.lb/en/web/guest/municipalities,https://www.dglac.gov.lb/municipalities,fetched,2026-05-24,Al Hmayra,,,,34.4922080,36.0481896,yes,no,,not_found,none_found,not_found,unknown,unknown,not_found,unknown,unknown,unknown,,,,,,,,,no,60,T2_official_channel_gap,,,87,official_website_social_news_search,no_dglac_form;no_dglac_website;no_dglac_email;official_social_status_unknown;news_trace_status_unknown;civic_tracker_status_unknown;public_forum_status_unknown,"""Al Hmayra"" municipality Lebanon official website | ""Al Hmayra"" municipality complaint form | ""الحميرة"" بلدية شكوى | ""الحميرة"" بلدية الموقع الرسمي","site:facebook.com ""Al Hmayra"" municipality | site:facebook.com ""الحميرة"" بلدية | site:instagram.com ""Al Hmayra"" municipality | site:x.com ""Al Hmayra"" municipality","""Al Hmayra"" municipality repair Lebanon | ""الحميرة"" بلدية اصلاح | NNA ""Al Hmayra"" municipality | ""Al Hmayra"" water electricity waste road Lebanon",0,,,,matched_to_dglac,exact_ar_name_in_governorate,1.000,MOIM-2025-c9192c44573b,الحميره,عكار,عكار,9,18,MOIM-2025-13ac7b33e321,https://moim.gov.lb/wp-content/uploads/2025/07/نتائج-الانتخابات-البلدية2025-محافظة-عكار.pdf,high,missing_verified_official_website|missing_dglac_email|missing_coordinates|no_verified_complaint_workflow|official_social_unknown|no_event_evidence,60,2026-05-29,Official DGLAC detail fetched.,,,,,,,,,,
MUN-DGLAC-54030,active_in_local_registry,dglac_official_directory,54030,al_kweikhat,Al Kweikhat,الكويخات,Al Kweikhat,الكويخات,Aakkar,Aakkar,https://www.dglac.gov.lb/en/web/guest/municipalities,https://www.dglac.gov.lb/municipalities,fetched,2026-05-24,Al Kweikhat,,,,34.5835369,36.0890757,yes,no,,not_found,none_found,not_found,unknown,unknown,not_found,unknown,unknown,unknown,,,,,,,,,no,62,T2_official_channel_gap,,,87,official_website_social_news_search,no_dglac_form;no_dglac_website;no_dglac_email;official_social_status_unknown;news_trace_status_unknown;civic_tracker_status_unknown;public_forum_status_unknown,"""Al Kweikhat"" municipality Lebanon official website | ""Al Kweikhat"" municipality complaint form | ""الكويخات"" بلدية شكوى | ""الكويخات"" بلدية الموقع الرسمي","site:facebook.com ""Al Kweikhat"" municipality | site:facebook.com ""الكويخات"" بلدية | site:instagram.com ""Al Kweikhat"" municipality | site:x.com ""Al Kweikhat"" municipality","""Al Kweikhat"" municipality repair Lebanon | ""الكويخات"" بلدية اصلاح | NNA ""Al Kweikhat"" municipality | ""Al Kweikhat"" water electricity waste road Lebanon",0,,,,matched_to_dglac,exact_ar_name_in_governorate,1.000,MOIM-2025-f5c7c5623be9,الكويخات,عكار,عكار,9,18,MOIM-2025-13ac7b33e321,https://moim.gov.lb/wp-content/uploads/2025/07/نتائج-الانتخابات-البلدية2025-محافظة-عكار.pdf,high,missing_verified_official_website|missing_dglac_email|missing_coordinates|no_verified_complaint_workflow|official_social_unknown|no_event_evidence,60,2026-05-29,Official DGLAC detail fetched.,,,,,,,,,,
MUN-DGLAC-54444,active_in_local_registry,dglac_official_directory,54444,al_majdal,Al Majdal,المجدل,Al Majdal,المجدل,Aakkar,Aakkar,https://www.dglac.gov.lb/en/web/guest/municipalities,https://www.dglac.gov.lb/municipalities,fetched,2026-05-24,Al Majdal,,,,34.6285133,36.3967556,yes,no,,not_found,none_found,not_found,unknown,unknown,not_found,unknown,unknown,unknown,,,,,,,,,no,64,T2_official_channel_gap,,,87,official_website_social_news_search,no_dglac_form;no_dglac_website;no_dglac_email;official_social_status_unknown;news_trace_status_unknown;civic_tracker_status_unknown;public_forum_status_unknown,"""Al Majdal"" municipality Lebanon official website | ""Al Majdal"" municipality complaint form | ""المجدل"" بلدية شكوى | ""المجدل"" بلدية الموقع الرسمي","site:facebook.com ""Al Majdal"" municipality | site:facebook.com ""المجدل"" بلدية | site:instagram.com ""Al Majdal"" municipality | site:x.com ""Al Majdal"" municipality","""Al Majdal"" municipality repair Lebanon | ""المجدل"" بلدية اصلاح | NNA ""Al Majdal"" municipality | ""Al Majdal"" water electricity waste road Lebanon",0,,,,matched_to_dglac,exact_ar_name_in_governorate,1.000,MOIM-2025-a8e99d1a2dbb,المجدل,عكار,عكار,9,18,MOIM-2025-13ac7b33e321,https://moim.gov.lb/wp-content/uploads/2025/07/نتائج-الانتخابات-البلدية2025-محافظة-عكار.pdf,high,missing_verified_official_website|missing_dglac_email|missing_coordinates|no_verified_complaint_workflow|official_social_unknown|no_event_evidence,60,2026-05-29,Official DGLAC detail fetched.,,,,,,,,,,
MUN-DGLAC-53994,active_in_local_registry,dglac_official_directory,53994,al_maqybleh,Al Maqybleh,المقيبلة,Al Maqybleh,المقيبلة,Aakkar,Aakkar,https://www.dglac.gov.lb/en/web/guest/municipalities,https://www.dglac.gov.lb/municipalities,fetched,2026-05-24,Al Maqybleh,,,,34.6438454,36.3532686,yes,no,,not_found,none_found,not_found,unknown,unknown,not_found,unknown,unknown,unknown,,,,,,,,,no,66,T2_official_channel_gap,,,87,official_website_social_news_search,no_dglac_form;no_dglac_website;no_dglac_email;official_social_status_unknown;news_trace_status_unknown;civic_tracker_status_unknown;public_forum_status_unknown,"""Al Maqybleh"" municipality Lebanon official website | ""Al Maqybleh"" municipality complaint form | ""المقيبلة"" بلدية شكوى | ""المقيبلة"" بلدية الموقع الرسمي","site:facebook.com ""Al Maqybleh"" municipality | site:facebook.com ""المقيبلة"" بلدية | site:instagram.com ""Al Maqybleh"" municipality | site:x.com ""Al Maqybleh"" municipality","""Al Maqybleh"" municipality repair Lebanon | ""المقيبلة"" بلدية اصلاح | NNA ""Al Maqybleh"" municipality | ""Al Maqybleh"" water electricity waste road Lebanon",0,,,,matched_to_dglac,exact_ar_name_in_governorate,1.000,MOIM-2025-4cacdc68309f,المقيبله,عكار,عكار,15,15,MOIM-2025-13ac7b33e321,https://moim.gov.lb/wp-content/uploads/2025/07/نتائج-الانتخابات-البلدية2025-محافظة-عكار.pdf,high,missing_verified_official_website|missing_dglac_email|missing_coordinates|no_verified_complaint_workflow|official_social_unknown|no_event_evidence,60,2026-05-29,Official DGLAC detail fetched.,,,,,,,,,,
MUN-DGLAC-53913,active_in_local_registry,dglac_official_directory,53913,al_qariyat,Al Qariyat,القريات,Al Qariyat,القريات,Aakkar,Aakkar,https://www.dglac.gov.lb/en/web/guest/municipalities,https://www.dglac.gov.lb/municipalities,fetched,2026-05-24,Al Qariyat,,,,34.4807691,36.1538644,yes,no,,not_found,none_found,not_found,unknown,unknown,not_found,unknown,unknown,unknown,,,,,,,,,no,69,T2_official_channel_gap,,,87,official_website_social_news_search,no_dglac_form;no_dglac_website;no_dglac_email;official_social_status_unknown;news_trace_status_unknown;civic_tracker_status_unknown;public_forum_status_unknown,"""Al Qariyat"" municipality Lebanon official website | ""Al Qariyat"" municipality complaint form | ""القريات"" بلدية شكوى | ""القريات"" بلدية الموقع الرسمي","site:facebook.com ""Al Qariyat"" municipality | site:facebook.com ""القريات"" بلدية | site:instagram.com ""Al Qariyat"" municipality | site:x.com ""Al Qariyat"" municipality","""Al Qariyat"" municipality repair Lebanon | ""القريات"" بلدية اصلاح | NNA ""Al Qariyat"" municipality | ""Al Qariyat"" water electricity waste road Lebanon",0,,,,matched_to_dglac,exact_ar_name_in_governorate,1.000,MOIM-2025-1973c04ed456,القريات,عكار,عكار,9,18,MOIM-2025-13ac7b33e321,https://moim.gov.lb/wp-content/uploads/2025/07/نتائج-الانتخابات-البلدية2025-محافظة-عكار.pdf,high,missing_verified_official_website|missing_dglac_email|missing_coordinates|no_verified_complaint_workflow|official_social_unknown|no_event_evidence,60,2026-05-29,Official DGLAC detail fetched.,,,,,,,,,,
MUN-DGLAC-53904,active_in_local_registry,dglac_official_directory,53904,al_qobeiyat,Al Qobeiyat,القبيات,Al Qobeiyat,القبيات,Aakkar,Aakkar,https://www.dglac.gov.lb/en/web/guest/municipalities,https://www.dglac.gov.lb/municipalities,fetched,2026-05-24,Al Qobeiyat,,,,34.5686850,36.2803399,yes,no,,not_found,none_found,not_found,unknown,unknown,not_found,unknown,unknown,unknown,,,,,,,,,no,71,T2_official_channel_gap,,,87,official_website_social_news_search,no_dglac_form;no_dglac_website;no_dglac_email;official_social_status_unknown;news_trace_status_unknown;civic_tracker_status_unknown;public_forum_status_unknown,"""Al Qobeiyat"" municipality Lebanon official website | ""Al Qobeiyat"" municipality complaint form | ""القبيات"" بلدية شكوى | ""القبيات"" بلدية الموقع الرسمي","site:facebook.com ""Al Qobeiyat"" municipality | site:facebook.com ""القبيات"" بلدية | site:instagram.com ""Al Qobeiyat"" municipality | site:x.com ""Al Qobeiyat"" municipality","""Al Qobeiyat"" municipality repair Lebanon | ""القبيات"" بلدية اصلاح | NNA ""Al Qobeiyat"" municipality | ""Al Qobeiyat"" water electricity waste road Lebanon",0,,,,matched_to_dglac,exact_ar_name_in_governorate,1.000,MOIM-2025-601324a5de55,القبيات,عكار,عكار,18,29,MOIM-2025-13ac7b33e321,https://moim.gov.lb/wp-content/uploads/2025/07/نتائج-الانتخابات-البلدية2025-محافظة-عكار.pdf,high,missing_verified_official_website|missing_dglac_email|missing_coordinates|no_verified_complaint_workflow|official_social_unknown|no_event_evidence,60,2026-05-29,Official DGLAC detail fetched.,,,,,,,,,,
MUN-DGLAC-54480,active_in_local_registry,dglac_official_directory,54480,al_qurnah,Al Qurnah,القرنة,Al Qurnah,القرنة,Aakkar,Aakkar,https://www.dglac.gov.lb/en/web/guest/municipalities,https://www.dglac.gov.lb/municipalities,fetched,2026-05-24,Al Qurnah,,,,34.4786735,36.1670837,yes,no,,not_found,none_found,not_found,unknown,unknown,not_found,unknown,unknown,unknown,,,,,,,,,no,72,T2_official_channel_gap,,,87,official_website_social_news_search,no_dglac_form;no_dglac_website;no_dglac_email;official_social_status_unknown;news_trace_status_unknown;civic_tracker_status_unknown;public_forum_status_unknown,"""Al Qurnah"" municipality Lebanon official website | ""Al Qurnah"" municipality complaint form | ""القرنة"" بلدية شكوى | ""القرنة"" بلدية الموقع الرسمي","site:facebook.com ""Al Qurnah"" municipality | site:facebook.com ""القرنة"" بلدية | site:instagram.com ""Al Qurnah"" municipality | site:x.com ""Al Qurnah"" municipality","""Al Qurnah"" municipality repair Lebanon | ""القرنة"" بلدية اصلاح | NNA ""Al Qurnah"" municipality | ""Al Qurnah"" water electricity waste road Lebanon",0,,,,matched_to_dglac,exact_ar_name_in_governorate,1.000,MOIM-2025-c58fa54f4310,القرنة,عكار,عكار,15,32,MOIM-2025-13ac7b33e321,https://moim.gov.lb/wp-content/uploads/2025/07/نتائج-الانتخابات-البلدية2025-محافظة-عكار.pdf,high,missing_verified_official_website|missing_dglac_email|missing_coordinates|no_verified_complaint_workflow|official_social_unknown|no_event_evidence,60,2026-05-29,Official DGLAC detail fetched.,,,,,,,,,,
MUN-DGLAC-53634,active_in_local_registry,dglac_official_directory,53634,al_talil,Al Talil,التليل,Al Talil,التليل,Aakkar,Aakkar,https://www.dglac.gov.lb/en/web/guest/municipalities,https://www.dglac.gov.lb/municipalities,fetched,2026-05-24,Al Talil,,,,34.5967148,36.1446277,yes,no,,not_found,none_found,not_found,unknown,unknown,not_found,unknown,unknown,unknown,,,,,,,,,no,75,T2_official_channel_gap,,,87,official_website_social_news_search,no_dglac_form;no_dglac_website;no_dglac_email;official_social_status_unknown;news_trace_status_unknown;civic_tracker_status_unknown;public_forum_status_unknown,"""Al Talil"" municipality Lebanon official website | ""Al Talil"" municipality complaint form | ""التليل"" بلدية شكوى | ""التليل"" بلدية الموقع الرسمي","site:facebook.com ""Al Talil"" municipality | site:facebook.com ""التليل"" بلدية | site:instagram.com ""Al Talil"" municipality | site:x.com ""Al Talil"" municipality","""Al Talil"" municipality repair Lebanon | ""التليل"" بلدية اصلاح | NNA ""Al Talil"" municipality | ""Al Talil"" water electricity waste road Lebanon",0,,,,matched_to_dglac,exact_ar_name_in_governorate,1.000,MOIM-2025-2cb5e62f27d7,التليل,عكار,عكار,9,9,MOIM-2025-13ac7b33e321,https://moim.gov.lb/wp-content/uploads/2025/07/نتائج-الانتخابات-البلدية2025-محافظة-عكار.pdf,high,missing_verified_official_website|missing_dglac_email|missing_coordinates|no_verified_complaint_workflow|official_social_unknown|no_event_evidence,60,2026-05-29,Official DGLAC detail fetched.,,,,,,,,,,
MUN-DGLAC-54318,active_in_local_registry,dglac_official_directory,54318,al_ayoun,Al-Ayoun,العيون,Al-Ayoun,العيون,Aakkar,Aakkar,https://www.dglac.gov.lb/en/web/guest/municipalities,https://www.dglac.gov.lb/municipalities,fetched,2026-05-24,Al-Ayoun,,,,33.7902886,35.4995409,yes,no,,not_found,none_found,not_found,unknown,unknown,not_found,unknown,unknown,unknown,,,,,,,,,no,52,T2_official_channel_gap,,,87,official_website_social_news_search,no_dglac_form;no_dglac_website;no_dglac_email;official_social_status_unknown;news_trace_status_unknown;civic_tracker_status_unknown;public_forum_status_unknown,"""Al-Ayoun"" municipality Lebanon official website | ""Al-Ayoun"" municipality complaint form | ""العيون"" بلدية شكوى | ""العيون"" بلدية الموقع الرسمي","site:facebook.com ""Al-Ayoun"" municipality | site:facebook.com ""العيون"" بلدية | site:instagram.com ""Al-Ayoun"" municipality | site:x.com ""Al-Ayoun"" municipality","""Al-Ayoun"" municipality repair Lebanon | ""العيون"" بلدية اصلاح | NNA ""Al-Ayoun"" municipality | ""Al-Ayoun"" water electricity waste road Lebanon",0,,,,matched_to_dglac,exact_ar_name_in_governorate,1.000,MOIM-2025-1849f82388ad,العيون,عكار,عكار,9,25,MOIM-2025-13ac7b33e321,https://moim.gov.lb/wp-content/uploads/2025/07/نتائج-الانتخابات-البلدية2025-محافظة-عكار.pdf,high,missing_verified_official_website|missing_dglac_email|missing_coordinates|no_verified_complaint_workflow|official_social_unknown|no_event_evidence,60,2026-05-29,Official DGLAC detail fetched.,,,,,,,,,,
MUN-DGLAC-54183,active_in_local_registry,dglac_official_directory,54183,al_dabbabiya,Al-Dabbabiya,الدبابية,Al-Dabbabiya,الدبابية,Aakkar,Aakkar,https://www.dglac.gov.lb/en/web/guest/municipalities,https://www.dglac.gov.lb/municipalities,fetched,2026-05-24,Al-Dabbabiya,,,,33.7902886,35.4995409,yes,no,,not_found,none_found,not_found,unknown,unknown,not_found,unknown,unknown,unknown,,,,,,,,,no,55,T2_official_channel_gap,,,87,official_website_social_news_search,no_dglac_form;no_dglac_website;no_dglac_email;official_social_status_unknown;news_trace_status_unknown;civic_tracker_status_unknown;public_forum_status_unknown,"""Al-Dabbabiya"" municipality Lebanon official website | ""Al-Dabbabiya"" municipality complaint form | ""الدبابية"" بلدية شكوى | ""الدبابية"" بلدية الموقع الرسمي","site:facebook.com ""Al-Dabbabiya"" municipality | site:facebook.com ""الدبابية"" بلدية | site:instagram.com ""Al-Dabbabiya"" municipality | site:x.com ""Al-Dabbabiya"" municipality","""Al-Dabbabiya"" municipality repair Lebanon | ""الدبابية"" بلدية اصلاح | NNA ""Al-Dabbabiya"" municipality | ""Al-Dabbabiya"" water electricity waste road Lebanon",0,,,,matched_to_dglac,exact_ar_name_in_governorate,1.000,MOIM-2025-62d675dbc6e0,الدبابيه,عكار,عكار,9,18,MOIM-2025-13ac7b33e321,https://moim.gov.lb/wp-content/uploads/2025/07/نتائج-الانتخابات-البلدية2025-محافظة-عكار.pdf,high,missing_verified_official_website|missing_dglac_email|missing_coordinates|no_verified_complaint_workflow|official_social_unknown|no_event_evidence,60,2026-05-29,Official DGLAC detail fetched.,,,,,,,,,,
MUN-DGLAC-54165,active_in_local_registry,dglac_official_directory,54165,al_kwashra,Al-Kwashra,الكواشرة,Al-Kwashra,الكواشرة,Aakkar,Aakkar,https://www.dglac.gov.lb/en/web/guest/municipalities,https://www.dglac.gov.lb/municipalities,fetched,2026-05-24,Al-Kwashra,,,,34.6111738,36.2064503,yes,no,,not_found,none_found,not_found,unknown,unknown,not_found,unknown,unknown,unknown,,,,,,,,,no,61,T2_official_channel_gap,,,87,official_website_social_news_search,no_dglac_form;no_dglac_website;no_dglac_email;official_social_status_unknown;news_trace_status_unknown;civic_tracker_status_unknown;public_forum_status_unknown,"""Al-Kwashra"" municipality Lebanon official website | ""Al-Kwashra"" municipality complaint form | ""الكواشرة"" بلدية شكوى | ""الكواشرة"" بلدية الموقع الرسمي","site:facebook.com ""Al-Kwashra"" municipality | site:facebook.com ""الكواشرة"" بلدية | site:instagram.com ""Al-Kwashra"" municipality | site:x.com ""Al-Kwashra"" municipality","""Al-Kwashra"" municipality repair Lebanon | ""الكواشرة"" بلدية اصلاح | NNA ""Al-Kwashra"" municipality | ""Al-Kwashra"" water electricity waste road Lebanon",0,,,,matched_to_dglac,exact_ar_name_in_governorate,1.000,MOIM-2025-57c542b40f1b,الكواشره,عكار,عكار,12,24,MOIM-2025-13ac7b33e321,https://moim.gov.lb/wp-content/uploads/2025/07/نتائج-الانتخابات-البلدية2025-محافظة-عكار.pdf,high,missing_verified_official_website|missing_dglac_email|missing_coordinates|no_verified_complaint_workflow|official_social_unknown|no_event_evidence,60,2026-05-29,Official DGLAC detail fetched.,,,,,,,,,,
MUN-DGLAC-54201,active_in_local_registry,dglac_official_directory,54201,al_mahmara,Al-Mahmara,المحمرة,Al-Mahmara,المحمرة,Aakkar,Aakkar,https://www.dglac.gov.lb/en/web/guest/municipalities,https://www.dglac.gov.lb/municipalities,fetched,2026-05-24,Al-Mahmara,,,,34.5083575,35.9698411,yes,no,,not_found,none_found,not_found,unknown,unknown,not_found,unknown,unknown,unknown,,,,,,,,,no,63,T2_official_channel_gap,,,87,official_website_social_news_search,no_dglac_form;no_dglac_website;no_dglac_email;official_social_status_unknown;news_trace_status_unknown;civic_tracker_status_unknown;public_forum_status_unknown,"""Al-Mahmara"" municipality Lebanon official website | ""Al-Mahmara"" municipality complaint form | ""المحمرة"" بلدية شكوى | ""المحمرة"" بلدية الموقع الرسمي","site:facebook.com ""Al-Mahmara"" municipality | site:facebook.com ""المحمرة"" بلدية | site:instagram.com ""Al-Mahmara"" municipality | site:x.com ""Al-Mahmara"" municipality","""Al-Mahmara"" municipality repair Lebanon | ""المحمرة"" بلدية اصلاح | NNA ""Al-Mahmara"" municipality | ""Al-Mahmara"" water electricity waste road Lebanon",0,,,,matched_to_dglac,exact_ar_name_in_governorate,1.000,MOIM-2025-fe972d006b03,المحمرة,عكار,عكار,12,24,MOIM-2025-13ac7b33e321,https://moim.gov.lb/wp-content/uploads/2025/07/نتائج-الانتخابات-البلدية2025-محافظة-عكار.pdf,high,missing_verified_official_website|missing_dglac_email|missing_coordinates|no_verified_complaint_workflow|official_social_unknown|no_event_evidence,60,2026-05-29,Official DGLAC detail fetched.,34.513027,35.9746655,927404005,way,بلدية المحمرة,Municipality Mhamra,,,,normalised
